Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Aruba;ABW;Total greenhouse gas emissions (kt of CO2 equivalent);EN.ATM.GHGT.KT.CE;;;;;;;;;;;42.3062976;42.7869478;43.2866131;43.7245901;44.130957;44.4819076;131.6337457;135.0553194;358.990001;409.505485;424.783771;519.001013;564.023574;530.385687;571.038292;642.147964;435.85886;616.928696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Australia;AUS;Agricultural land (% of land area);AG.LND.AGRI.ZS;;61.76333188;62.03779226;62.39922656;62.72910581;63.29604298;63.39618678;63.72838393;66.85101611;66.50196151;64.22978776;65.02429828;65.06059383;64.81092902;65.13114562;65.02570845;65.18126082;63.97953738;64.5770147;64.20447002;64.51687646;64.50737409;63.8834724;62.97449982;63.33493876;63.36526821;60.98967757;61.31236739;61.44670216;60.80262421;60.45546256;60.24003228;60.65943793;59.89052758;61.06803952;60.31891491;60.55868685;60.16856931;60.3830884;59.05692306;59.28810382;59.31817294;58.1856996;57.20942947;51.40465746;53.39937258;53.27857543;51.85367663;50.67336605;50.01848405;48.99209872;51.56281322;50.38543145;48.39371022;48.73839866;45.31442407;44.53992579;48.34061794;46.65809501;;
Australia;AUS;Agricultural land (sq. km);AG.LND.AGRI.K2;;4744844.445;4765929.315;4793695.782;4819038.096;4862591.91;4870285.257;4895805.639;5135695.611;5108880.189;4934324.985;4995361.667;4998150;4978970;5003570;4995470;5007420;4915100;4961000;4932380;4956380;4955650;4907720;4837890;4865580;4867910;4685410;4710200;4720520;4671040;4644370;4627820;4660040;4600970;4691430;4633880;4652300;4622330;4638810;4536930;4554690;4557000;4470000;4395000;3949060;4102300;4093020;3983555;3892880;3842570;3763720;3961210;3870760;3717750;3744230;3481190;3426020;3718370;3588950;;
Australia;AUS;Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;;;;;;;;;;;75.35098488;75.96743475;73.7714682;72.79222419;73.64034525;76.08440923;75.74538973;73.61694306;72.50028584;71.3753737;70.36638087;67.93709418;67.58284326;65.11796111;64.72606689;67.12019608;65.76870795;63.75022236;64.8399551;64.60656686;66.23301718;65.77207063;64.5421151;64.7500494;66.37461835;65.35960855;64.30933784;63.1509604;64.20995004;69.0192834;70.11871383;71.77983949;71.16707543;63.32310597;68.29268293;62.89596273;67.06566579;65.11081958;60.27386602;;;;;;;;;;;;
Australia;AUS;Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;;;;;;;;;;0;71049.04645;71299.38782;78476.61244;71135.54596;75657.3543;81516.0752;86607.27861;81711.86212;72367.10282;75951.24891;77142.66335;66259.11589;72806.32122;64423.41294;65651.00239;76341.83982;71804.95997;66154.24324;67192.34867;70496.74756;103350;102440;100150;98310;100000;97510;91390;91070;93830;108450;117540;126110;118970;80490;101080;81010;99170;94300;77470;80690;68250;118990;118460;80150;89670;85130;68000;89150;88050;;
Australia;AUS;CO2 emissions (kt);EN.ATM.CO2E.KT;88202.351;90589.568;94912.961;101029.517;108979.573;120966.996;120332.605;129265.417;134622.904;142257.598;147618.752;152774.554;157486.649;170992.21;172356.334;175883.988;174244.839;187787.07;202015.03;205069.641;220746.066;230360.94;234119.615;225003.453;236594.84;241229.928;239964.813;256106.947;261145.405;277771.583;263600;264710;268360;272360;278670;289010;299590;306770;327660;333040;338810;344960;352890;351990;365270;369510;375060;385370;388500;394950;387350;385770;385770;379270;369880;375970;383960;387200;386620;;
Australia;AUS;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;8.582936643;8.641569017;8.835688047;9.226439909;9.759073431;10.62232139;10.32809244;10.9556248;11.21016771;11.60055435;11.80289054;11.80911757;11.95163155;12.77968685;12.55966873;12.65989981;12.41679178;13.23189614;14.06985862;14.12909198;15.02491601;15.43250084;15.42493181;14.64008413;15.2209753;15.3084102;14.98057315;15.7469578;15.79616778;16.51986292;15.44673046;15.31532053;15.33923978;15.4163129;15.60739289;15.99214254;16.36120365;16.56693849;17.51162418;17.59695657;17.68965697;17.76953588;17.95749921;17.69202931;18.14789789;18.11785357;18.12067891;18.50285198;18.28304124;18.20742496;17.58144496;17.26811037;16.96925656;16.398646;15.7558761;15.7864494;15.87207954;15.7386474;15.47551649;;
Australia;AUS;Energy related methane emissions (% of total);EN.ATM.METH.EG.ZS;;;;;;;;;;;14.64524348;14.63114722;15.64608375;17.75493961;16.59305791;13.59974478;12.750284;14.3546006;16.14546134;15.70159865;16.15402196;20.40160027;19.35936555;22.41679358;22.88714984;18.93146843;21.22399618;23.90226227;22.50139346;22.83649094;21.12278903;21.59229535;22.92969002;22.55812422;21.29297757;22.21998793;23.77031877;25.28257402;24.94354342;20.8426144;20.73614508;19.38072742;19.47717892;25.22224845;22.14039592;26.22670807;23.6018124;25.13291445;28.39025908;;;;;;;;;;;;
Australia;AUS;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;3063.554271;3115.787084;3172.974865;3284.050959;3349.414167;3463.215578;3546.53798;3692.80795;3763.558415;3792.934763;4063.41137;3989.629744;4035.206344;4264.271226;4294.161626;4345.871446;4405.702986;4671.195674;4629.618471;4683.853176;4737.482031;4694.676425;4817.489524;4555.146203;4651.712429;4602.95653;4623.739075;4772.370465;4702.841606;5001.103102;5061.508459;4927.78159;4959.214919;5147.53665;5089.788967;5129.223661;5393.580635;5469.599989;5553.653466;5610.344711;5644.064951;5446.973214;5569.640992;5568.764941;5598.088178;5564.087169;5709.344668;5868.347097;5964.665776;5862.551944;5793.116026;5745.23219;5575.287093;5468.391369;5334.681679;5483.816402;;;;;
Australia;AUS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;85.90669211;86.25191181;87.06993432;87.12821769;87.97580659;88.04199102;89.24176867;89.50084988;90.10461479;90.26962043;91.53110974;91.17777519;91.30558851;92.09782489;91.82731596;91.78090793;91.88762258;92.67901978;92.6549894;92.82094107;93.18251205;92.7755789;92.92544559;92.84942864;93.20671426;92.87885473;93.42174246;93.73860918;93.57842828;93.85217111;93.91128569;93.68871804;94.34266007;93.75834561;93.88648312;93.83177017;93.64822076;93.51265089;93.87865071;93.92791207;89.32816819;98.05308843;95.89021479;93.88602451;94.06821267;94.21585218;94.28316545;94.29310395;94.35148823;95.51005853;94.42474222;94.42165586;94.37700612;93.70804882;93.38683566;89.62563011;;;;;
Australia;AUS;GDP (constant 2010 US$);NY.GDP.MKTP.KD;1.99E+11;2.04E+11;2.07E+11;2.20E+11;2.35E+11;2.49E+11;2.55E+11;2.71E+11;2.85E+11;3.05E+11;3.27E+11;3.40E+11;3.53E+11;3.62E+11;3.77E+11;3.82E+11;3.92E+11;4.06E+11;4.10E+11;4.26E+11;4.39E+11;4.54E+11;4.69E+11;4.59E+11;4.80E+11;5.05E+11;5.25E+11;5.39E+11;5.70E+11;5.92E+11;6.13E+11;6.10E+11;6.13E+11;6.38E+11;6.63E+11;6.88E+11;7.15E+11;7.44E+11;7.78E+11;8.17E+11;8.49E+11;8.66E+11;9.00E+11;9.27E+11;9.65E+11;9.96E+11;1.02E+12;1.06E+12;1.10E+12;1.12E+12;1.15E+12;1.17E+12;1.22E+12;1.25E+12;1.28E+12;1.31E+12;1.35E+12;1.38E+12;1.42E+12;1.45E+12;1.45E+12
Australia;AUS;GDP (current US$);NY.GDP.MKTP.CD;18577668272;19652816665;19892485161;21507447643;23764139321;25936835032;27268451114;30397580916;32665472057;36628961810;41271138985;45149512823;51967289720;63737347854;88831245394;97171924075;1.05E+11;1.10E+11;1.18E+11;1.35E+11;1.50E+11;1.77E+11;1.94E+11;1.77E+11;1.93E+11;1.80E+11;1.82E+11;1.89E+11;2.36E+11;2.99E+11;3.11E+11;3.25E+11;3.25E+11;3.12E+11;3.22E+11;3.67E+11;4.00E+11;4.35E+11;3.99E+11;3.89E+11;4.15E+11;3.78E+11;3.95E+11;4.66E+11;6.12E+11;6.93E+11;7.46E+11;8.53E+11;1.05E+12;9.28E+11;1.15E+12;1.40E+12;1.55E+12;1.58E+12;1.47E+12;1.35E+12;1.21E+12;1.33E+12;1.43E+12;1.40E+12;1.33E+12
Australia;AUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;2.485769492;1.296087352;6.214630395;6.978522159;5.983505989;2.382458423;6.30262019;5.0958138;7.044329321;7.172186576;4.003683534;3.91252353;2.613723151;4.103362161;1.349916787;2.5876962;3.597427567;0.896879846;4.043486692;3.034245871;3.337768138;3.328441934;-2.220470122;4.581297219;5.249329609;4.037528851;2.551170459;5.743381585;3.861173516;3.570998147;-0.3978177;0.412184701;4.029906461;3.983890153;3.837755293;3.878585293;3.966537662;4.576688759;5.073599095;3.933136945;1.930857592;4.001404062;2.985934322;4.055451968;3.204269793;2.794537024;3.844230316;3.657953526;1.93699392;2.067417128;2.462756312;3.918162871;2.584897702;2.533114665;2.192647426;2.770652197;2.300610624;2.949285772;2.160956295;-0.284839298
Australia;AUS;GDP per capita (current US$);NY.GDP.PCAP.CD;1807.78571;1874.732106;1851.841851;1964.15047;2128.068355;2277.558398;2340.438685;2576.284509;2720.082609;2986.949507;3299.843207;3489.952294;3943.787639;4763.62839;6473.165153;6994.308218;7476.748748;7765.070544;8241.997276;9281.523356;10194.39454;11833.74321;12766.52225;11518.66852;12431.94585;11437.71314;11364.23946;11624.62096;14254.51356;17798.55637;18211.50006;18821.79526;18570.12046;17634.53475;18046.13648;20319.63063;21861.32551;23468.59683;21318.96417;20533.03506;21679.24784;19490.86111;20082.48327;23447.031;30430.67644;33999.24286;36044.92281;40960.05449;49601.65671;42772.35917;52022.1256;62517.83375;68012.1479;68150.10704;62510.79117;56755.72171;49971.13146;54027.96682;57354.96405;55057.2047;51812.15404
Australia;AUS;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;;0.4667226;-1.146259196;4.197037416;4.899688157;3.926748453;0.071361816;4.96922009;3.258015408;4.827150846;5.081356359;0.546809149;2.019907179;1.056878174;1.501347061;0.109760892;1.56423169;2.436774313;-0.269639311;2.925202006;1.78594096;1.710892308;1.619689863;-3.435636379;3.403882975;3.820001234;2.346263024;1.003183054;4.027279114;2.118047198;2.049457152;-1.65926862;-0.798845364;3.017106103;2.889016373;2.590920803;2.522734609;2.809919054;3.492413327;3.879959456;2.701328764;0.565688738;2.739716104;1.722900255;2.856048922;1.851139498;1.289214061;3.197559712;1.601302301;-0.142470567;0.492053155;1.048854351;2.119683584;0.834364138;1.015114223;0.732407044;1.177907008;0.591766543;1.379960221;0.618187911;-1.532086198
Australia;AUS;GDP per capita, PPP (constant 2017 international $);NY.GDP.PCAP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31058.25967;30542.91971;30298.92902;31213.07985;32114.83084;32946.90067;33778.06354;34727.19978;35940.01714;37334.47523;38343.00215;38559.90419;39616.3361;40298.88605;41449.84195;42217.13635;42761.40561;44128.72709;44835.36141;44771.48421;44991.78371;45463.682;46427.3682;46814.74151;47289.96461;47636.31964;48197.43119;48482.64746;49151.68871;49455.53851;48697.83703
Australia;AUS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17331.02529;17784.51196;18175.24943;19117.59946;20050.27639;20876.65666;21958.25505;22924.77481;24171.76719;25264.36436;26321.44645;27373.45972;28718.24108;29734.72088;31308.21052;32575.06925;34288.86369;36544.88598;37459.30765;40300.75555;39301.34112;41965.35842;42826.78958;45902.04795;46880.22066;46288.33448;47339.96921;48482.64746;50252.84046;52203.13229;52518.32448
Australia;AUS;GDP, PPP (constant 2017 international $);NY.GDP.MKTP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.30E+11;5.28E+11;5.30E+11;5.51E+11;5.73E+11;5.95E+11;6.19E+11;6.43E+11;6.72E+11;7.07E+11;7.34E+11;7.49E+11;7.79E+11;8.02E+11;8.34E+11;8.61E+11;8.85E+11;9.19E+11;9.53E+11;9.71E+11;9.91E+11;1.02E+12;1.06E+12;1.08E+12;1.11E+12;1.13E+12;1.17E+12;1.19E+12;1.23E+12;1.25E+12;1.25E+12
Australia;AUS;GDP, PPP (current international $);NY.GDP.MKTP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.96E+11;3.07E+11;3.18E+11;3.38E+11;3.58E+11;3.77E+11;4.02E+11;4.24E+11;4.52E+11;4.78E+11;5.04E+11;5.31E+11;5.64E+11;5.92E+11;6.30E+11;6.64E+11;7.10E+11;7.61E+11;7.96E+11;8.74E+11;8.66E+11;9.38E+11;9.74E+11;1.06E+12;1.10E+12;1.10E+12;1.15E+12;1.19E+12;1.26E+12;1.32E+12;1.35E+12
Australia;AUS;Methane emissions (kt of CO2 equivalent);EN.ATM.METH.KT.CE;;;;;;;;;;;94290.8;93855.2;106378;97724.1;102739;107139;114340;110996;99816.3;106411;109630;97530.1;107729;98933.4;101429;113739;109178;103771;103628;109117;156040;155750;155170;151830;150660;149190;142110;144210;146130;157130;167630;175690;167170;127110;148010;128800;147870;144830;128530;131460;119320;168820;166730;127150;135190;133430;118280;139810;139070;;
Australia;AUS;Nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.KT.CE;;;;;;;;;;;52432.78;49790.03;61266.85;48457.96;53544.75;59253.4;69355.68;66314.27;54317.27;65181.53;68823.72;50442.27;62563.27;52196.56;53159.73;69421.71;60232.69;51142.87;52741.85;55953.76;77930;77010;76180;75990;75850;75720;69980;69010;73520;90540;98660;109130;102140;62120;85890;63080;82530;77640;62100;65750;54650;107800;107090;63530;75800;71960;57390;79440;76760;;
Australia;AUS;Population growth (annual %);SP.POP.GROW;;1.989740046;2.440639401;1.917816478;1.96235442;1.959716895;2.283184382;1.262276888;1.764158656;2.09302301;1.970188879;3.380293537;1.838146263;1.528816914;2.531220259;1.231185888;1.00265826;1.12667268;1.162885259;1.08064227;1.21894271;1.586852569;1.667535733;1.250548264;1.132221845;1.367346075;1.638988867;1.520986626;1.636206657;1.69256678;1.479978016;1.274577578;1.213390775;0.978336681;1.058508842;1.208019812;1.313819299;1.11872569;1.042235716;1.142505187;1.192272323;1.348358342;1.220563785;1.233996663;1.159352162;1.319789554;1.475227945;0.624678435;2.00402174;2.06104513;1.555489589;1.389527316;1.745820001;1.72115144;1.491566489;1.439216653;1.561940498;1.684523108;1.536105516;1.521653677;1.258698172
Australia;AUS;Population, total;SP.POP.TOTL;10276477;10483000;10742000;10950000;11167000;11388000;11651000;11799000;12009000;12263000;12507000;12937000;13177000;13380000;13723000;13893000;14033000;14192000;14358000;14514000;14692000;14927000;15178000;15369000;15544000;15758000;16018400;16263900;16532200;16814400;17065100;17284000;17495000;17667000;17855000;18072000;18311000;18517000;18711000;18926000;19153000;19413000;19651400;19895400;20127400;20394800;20697900;20827600;21249200;21691700;22031750;22340024;22733465;23128129;23475686;23815995;24190907;24601860;24982688;25365745;25687041
Australia;AUS;Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.656030644;10.59820105;10.06686525;10.54914357;10.19447386;9.62414282;9.229727824;9.587675727;8.434050016;8.544053588;8.381618572;8.098454953;7.860918822;8.440698866;8.186650191;8.803706639;9.299307773;8.648072467;8.115257556;7.497934259;8.611879628;10.42665228;10.59265336;13.26410839;14.90671221;13.63784109;;;;;
Australia;AUS;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.009577159;8.24547226;7.516470972;8.616993882;8.259946779;8.217805712;8.86597056;9.080242836;8.595072694;8.507273787;8.423340659;8.370281372;8.738720713;7.15106567;6.680425721;6.711974547;6.853266823;6.95158629;6.789569274;7.112827151;8.109027293;8.25618115;8.247109347;9.08848191;9.278198457;9.18050296;;;;;
Australia;AUS;Total greenhouse gas emissions (kt of CO2 equivalent);EN.ATM.GHGT.KT.CE;;;;;;;;;;;319036.599;314446.149;355430.771;333243.563;355842.865;377568.654;407572.606;414927.113;377956.134;412123.022;433837.438;387882.439;428739.962;386673.558;398135.519;456717.644;434735.105;412842.803;434706.164;460970.008;503820;503740;505910;505590;508670;516760;514520;522740;550570;583610;608210;634100;627080;546710;605380;568380;611700;614990;587260;601070;571220;673130;670930;581890;593500;594580;573390;619790;615380;;
Austria;AUT;Agricultural land (% of land area);AG.LND.AGRI.ZS;;43.05400823;42.75853718;42.25962703;42.09857108;41.94962461;41.24485348;40.85371761;40.67934124;40.58004359;40.39476871;40.21433761;40.04722693;39.01913296;38.83870186;38.62315331;38.55049649;38.47905062;38.51780092;38.05885202;38.03584403;38.21022039;38.05643013;36.64204408;36.73044321;36.78251393;36.6529426;36.66747396;36.9132962;36.94114798;36.61782514;36.77524824;36.48583192;36.31629935;36.25696295;36.09953984;36.00508598;35.89973359;35.84281908;35.78590458;35.60426253;35.31242432;35.14410269;34.93860499;34.72269315;34.59433277;34.43085493;34.27183996;34.02116787;33.84678728;33.65830618;33.39712455;33.13225283;32.91369304;32.89022454;32.94292293;32.35785264;32.16941348;32.14772176;;
Austria;AUT;Agricultural land (sq. km);AG.LND.AGRI.K2;;35554;35310;34898;34765;34642;34060;33737;33593;33511;33358;33209;33071;32222;32073;31895;31835;31776;31808;31429;31410;31554;31427;30259;30332;30375;30268;30280;30483;30506;30239;30369;30130;29990;29941;29811;29733;29646;29599;29552;29402;29161;29022;28852.3;28674;28568;28433;28301;28094;27950;27792;27573;27352;27164;27142;27184.5;26701.7;26546.2;26528.3;;
Austria;AUT;Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;;;;;;;;;;;52.23142875;53.61234158;53.3949415;52.90145867;53.50957178;53.49092292;52.84179808;52.76808494;53.06089206;53.12509299;52.24483065;51.34825038;51.45588784;51.53231943;51.63486716;51.26513674;51.07819872;50.93429755;48.9105339;48.77821136;56.78478825;56.99391833;56.80212014;56.32393085;57.39868049;56.81818182;58.03842265;58.91553702;59.18367347;59.8691385;60.29082774;60.79545455;60.75949367;60.14067995;59.71563981;60.9963548;61.41439206;62.43654822;63.67137356;;;;;;;;;;;;
Austria;AUT;Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;;;;;;;;;;0;4712.429188;4790.852456;4760.495423;4810.319057;4945.584715;4934.703461;4891.353881;4949.292821;4994.425445;5103.541746;5075.162115;4997.781693;5080.301553;5106.827089;5216.567359;5278.924926;5233.165772;5179.355915;5060.675122;4955.280935;6570;6560;6430;6190;6090;5750;5740;5650;5510;5490;5390;5350;5280;5130;5040;5020;4950;4920;4960;4910;4980;4960;4870;4830;4830;4840;4830;4830;4820;;
Austria;AUT;CO2 emissions (kt);EN.ATM.CO2E.KT;30821.135;31862.563;33905.082;36992.696;38943.54;38188.138;39258.902;39966.633;42350.183;44693.396;50692.608;52155.741;56193.108;60164.469;57469.224;54392.611;58415.31;56218.777;57483.892;61594.599;52306.088;56130.769;53868.23;51983.392;54550.292;54700.639;54080.916;57744.249;53340.182;54117.586;58270;62420;57670;57800;58290;61180;64900;64220;64670;63050;63530;67910;69370;74460;75800;76240;74100;71240;70730;64420;69960;68270;65110;65750;61990;63150;63390;65830;63180;;
Austria;AUT;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;4.373318828;4.496361641;4.755361673;5.155193747;5.391003988;5.252196533;5.361724683;5.417736727;5.711110104;6.006325178;6.788807307;6.953651912;7.448516814;7.930866985;7.562697278;7.176844855;7.721250012;7.428063284;7.601371804;8.158846402;6.928479;7.416160614;7.112124941;6.874373273;7.214278667;7.230766353;7.144304852;7.623419815;7.032030698;7.102448997;7.58936421;8.049113779;7.355202189;7.311242503;7.34490087;7.697264741;8.154273323;8.059697484;8.107272237;7.888819322;7.929785513;8.444109161;8.583317135;9.16834402;9.275613726;9.266113819;8.96156938;8.587802018;8.499673616;7.721144201;8.365015011;8.135474781;7.723614414;7.753699576;7.253383781;7.306745266;7.255626516;7.482751479;7.146637625;;
Austria;AUT;Energy related methane emissions (% of total);EN.ATM.METH.EG.ZS;;;;;;;;;;;22.23538296;20.48808514;20.30815693;20.80008058;20.12429987;19.91675408;20.11952032;19.91255558;20.20151793;20.25550031;20.47248303;21.1059583;21.71394694;21.3107993;21.67971426;21.81226258;21.65197299;20.94807494;22.98127237;21.94801305;10.19878997;9.296264118;9.275618375;9.008189263;7.728557964;8.399209486;8.291203236;7.924921794;8.055853921;8.178844057;8.277404922;8.636363636;8.400460299;8.440797186;8.056872038;7.776427704;8.064516129;7.994923858;7.958921694;;;;;;;;;;;;
Austria;AUT;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;1546.261468;1554.034906;1675.873621;1823.995225;1855.085155;1851.843564;1902.756408;1920.212124;2045.828123;2181.632309;2418.210129;2508.520919;2627.322496;2830.946802;2730.437326;2654.848729;2866.97592;2797.421922;2893.022299;3138.916143;3067.01192;2897.009398;2830.221781;2843.405568;2953.68815;3051.597062;3061.588862;3174.745392;3204.562182;3138.983488;3240.111359;3415.173082;3245.592076;3255.784704;3234.492985;3373.603565;3580.420798;3550.404171;3606.610379;3591.809466;3570.498826;3758.457569;3773.651728;3973.624327;4007.569904;4085.567651;4078.812226;4019.59017;4032.148426;3798.151168;4051.19602;3921.900515;3886.767732;3919.044419;3763.327903;3800.29942;;;;;
Austria;AUT;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;85.44074709;86.60941401;87.40390523;87.86942422;89.08839987;87.97762183;87.48781591;87.74547222;88.49453945;89.51175848;88.99204258;90.19969369;90.12373159;89.77446241;88.65248261;88.39898889;89.59968424;88.19236191;87.6089529;87.0076278;85.89521616;83.96376022;82.74158706;82.44589222;81.83511433;81.04281229;79.74839656;79.57885811;74.69315383;76.54434928;79.13234543;79.12700716;77.23721117;77.01114249;77.58570758;77.98279868;78.19818694;78.41612405;78.51556371;76.60732845;76.53529223;76.89638903;77.31087417;78.1444293;77.69929366;77.03042943;74.69833424;72.62977854;71.5548631;69.83650772;70.26705703;69.1541834;67.30250679;66.25380351;64.81315647;65.66182199;;;;;
Austria;AUT;GDP (constant 2010 US$);NY.GDP.MKTP.KD;91836704604;96922602310;99489767156;1.04E+11;1.10E+11;1.14E+11;1.20E+11;1.24E+11;1.29E+11;1.37E+11;1.46E+11;1.54E+11;1.63E+11;1.71E+11;1.78E+11;1.77E+11;1.85E+11;1.95E+11;1.94E+11;2.05E+11;2.08E+11;2.08E+11;2.12E+11;2.19E+11;2.19E+11;2.24E+11;2.29E+11;2.32E+11;2.40E+11;2.49E+11;2.60E+11;2.69E+11;2.75E+11;2.76E+11;2.83E+11;2.90E+11;2.97E+11;3.03E+11;3.14E+11;3.26E+11;3.36E+11;3.41E+11;3.46E+11;3.50E+11;3.59E+11;3.67E+11;3.80E+11;3.94E+11;4.00E+11;3.85E+11;3.92E+11;4.03E+11;4.06E+11;4.06E+11;4.09E+11;4.13E+11;4.21E+11;4.31E+11;4.42E+11;4.49E+11;4.19E+11
Austria;AUT;GDP (current US$);NY.GDP.MKTP.CD;6592693841;7311749633;7756110210;8374175258;9169983886;9994070616;10887682273;11579431669;12440625313;13582798556;15373005557;17858486067;22059612477;29515467707;35189299912;40059206763;42959976222;51545758888;62052259073;73937296963;82058912997;71034228443;71275287570;72121016547;67985344887;69386774408;99036164939;1.24E+11;1.33E+11;1.33E+11;1.66E+11;1.74E+11;1.95E+11;1.90E+11;2.04E+11;2.41E+11;2.37E+11;2.13E+11;2.18E+11;2.17E+11;1.97E+11;1.97E+11;2.13E+11;2.62E+11;3.01E+11;3.16E+11;3.36E+11;3.89E+11;4.30E+11;4.00E+11;3.92E+11;4.31E+11;4.09E+11;4.30E+11;4.42E+11;3.82E+11;3.96E+11;4.16E+11;4.55E+11;4.45E+11;4.29E+11
Austria;AUT;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;;5.537979317;2.648675113;4.138267582;6.124353738;3.480174918;5.642861411;3.008047798;4.472312782;6.275867166;6.321142632;5.114968585;6.207861086;4.890435317;3.942138071;-0.363735434;4.578445433;5.079980594;-0.210653695;5.3566999;1.731485595;-0.144294691;2.011254708;2.97308803;0.051274763;2.498678497;2.301393212;1.357168064;3.295879898;3.887074818;4.345641399;3.441627777;2.093524617;0.526809204;2.402119074;2.667983531;2.349533852;2.09359939;3.581425815;3.556331247;3.375722147;1.267168189;1.651553922;0.941470921;2.735120222;2.244065325;3.454041836;3.727415301;1.460423676;-3.764578178;1.837093677;2.922797284;0.680445577;0.025504712;0.661272849;1.014501586;1.989437162;2.399587603;2.580120733;1.418734272;-6.590410425
Austria;AUT;GDP per capita (current US$);NY.GDP.PCAP.CD;935.4604269;1031.815004;1087.834243;1167.000532;1269.412583;1374.53214;1486.968606;1569.667183;1677.673528;1825.386126;2058.769051;2380.978458;2924.048879;3890.722419;4630.757197;5285.620724;5678.386658;6810.627685;8205.468977;9793.765348;10869.54649;9385.249064;9410.347257;9537.40742;8991.06504;9172.09676;13083.07266;16392.76952;17578.61894;17468.94614;21680.98962;22410.91177;24880.16412;24081.52779;25646.70066;30325.84958;29809.07677;26705.4786;27361.87511;27174.29716;24564.45829;24537.51426;26401.74546;32222.89724;36821.52147;38403.13388;40635.28182;46855.77175;51708.76575;47963.1794;46858.04327;51374.95841;48567.69529;50716.70871;51717.49594;44178.04738;45276.83144;47309.36627;51453.14702;50121.55421;48105.36462
Austria;AUT;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;;4.960717183;2.021469667;3.471466159;5.419336014;2.810012786;4.904479004;2.241009758;3.931241829;5.909495926;5.950496618;4.646942731;5.592381531;4.310905781;3.765373032;-0.099030082;4.763369869;5.039647613;-0.129830488;5.536447933;1.731377792;-0.398620518;1.938121505;3.13962808;0.057573093;2.450565671;2.236402355;1.293045279;3.149746508;3.420101785;3.553547647;2.413986454;0.97609224;-0.298754361;2.008761944;2.510912694;2.211434933;1.977975908;3.467829941;3.355044661;3.12743665;0.880259098;1.152676331;0.450946527;2.099711169;1.549877317;2.943417859;3.391730827;1.143307119;-4.016340042;1.592577128;2.576448318;0.222450577;-0.562298943;-0.122370667;-0.11154019;0.89246914;1.69076313;2.081696592;0.968753111;-6.980978608
Austria;AUT;GDP per capita, PPP (constant 2017 international $);NY.GDP.PCAP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37440.83712;38344.65386;38718.93305;38603.25855;39378.70612;40367.47105;41260.1714;42076.28765;43535.42175;44996.0546;46403.2777;46811.74677;47351.3347;47564.8639;48563.58866;49316.2647;50767.84844;52489.75721;53089.87634;50957.60638;51769.14556;53102.95084;53221.07866;52921.8171;52857.05632;52798.09946;53269.3062;54169.96399;55297.61829;55833.31569;51935.60386
Austria;AUT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19425.40464;20567.11866;21241.15934;21679.4508;22587.18592;23639.81746;24500.22718;25417.84917;26673.94471;27606.48303;29388.77747;29715.64085;31178.69333;32111.12443;33745.84765;35013.71404;37611.80425;39382.79706;41316.22518;40948.22216;42041.48668;44452.73275;46457.34578;47922.04912;48799.71547;49865.90394;52684.01711;54169.96399;57050.35135;58649.66831;55097.46123
